word,start,end,mean_pitch,max_pitch,min_pitch
 by,755.56,755.88,319.3494779669856,554.4233706266745,210.22316813940836
 the,755.88,756.08,298.0932120855159,304.88820225902964,289.51595840005456
 color,756.08,756.4,378.62579004191105,589.4734289713766,273.47685368654913
 of,756.4,756.58,291.1855861242618,305.0693351495817,257.54236238112577
 their,756.58,756.7,282.3266383419448,288.9563052914119,278.0521728759501
 skin,756.7,757.14,283.983241277381,294.299474417812,260.85740117856443
 but,757.14,757.48,276.96013444704346,298.3539993035043,216.6864249792633
 by,757.48,757.66,251.27861185923092,281.512619925942,197.8041011320963
 the,757.66,757.88,280.04855639542694,287.7649269540461,265.50960763032896
 content,757.88,758.28,275.40048208047193,296.0123355185115,244.98204286487342
 of,758.28,758.54,258.93447419621896,281.1561233608534,229.72332734112817
 their,758.54,758.68,239.2883812645627,254.7403592110142,184.39740979722416
 character.,758.68,759.16,239.55246952389345,267.4291258970267,201.25166131453742
 I,759.36,759.7,300.1336186039628,386.3615552864623,165.7782587092374
 have,759.7,760.02,317.4220210606743,330.35178652603884,294.1167571934493
 a,760.02,760.18,318.9691948079867,324.6461344494743,312.22933029254295
 dream,760.18,760.56,306.94178071724184,360.10976890573914,198.30478663403937
 today.,760.56,760.98,322.3180454744038,381.4176984177461,237.78691479278336
 I,770.0000000000001,770.5400000000001,,,
 have,770.5400000000001,771.08,238.83835510731052,274.8477868851681,140.42136270245794
 a,771.08,771.34,279.04485064730585,288.9096865251916,265.814924247579
 dream.,771.34,771.8,289.5782937441923,300.14922803976003,266.6597852889992
 I,771.82,772.06,290.35206753714544,306.88663217176594,268.56854065560583
 have,772.06,772.06,,,
 a,772.06,772.06,,,
 dream.,772.06,772.06,,,
 I,772.08,772.14,281.8095745298878,286.67209242918614,270.65616073938315
 have,772.14,772.14,,,
 a,772.14,772.14,,,
 dream,772.14,772.14,,,
 that,772.14,772.14,,,
 one,772.14,772.32,282.3457595135753,298.07945060454347,257.47833241321064
 day,772.32,772.86,299.0138208681183,317.4346081205943,251.30297226350672
 down,772.86,774.86,277.19439834749176,315.1570476473949,202.93260523502553
 in,774.86,776.84,317.0675247825269,346.7634609070931,217.1985374040231
 Alabama,776.84,777.4,326.0393031347493,340.29156752258484,302.5561223807661
 with,777.4,778.24,290.5708449546625,332.5939027359871,237.6660963118824
 its,778.24,778.58,288.3552741994679,297.3044857757887,283.1497492113598
 vicious,778.58,779.02,304.20271116042494,312.49624234935436,288.2710126775633
" racists,",779.02,779.82,300.45650461290904,328.7399731481088,240.39311559325336
 with,779.84,781.04,201.41821707240877,338.26119412840563,133.4923275929758
 its,781.04,781.3,310.2027838341086,330.50636166797347,238.5235395660229
 governor,781.3,781.76,291.2620875156148,337.69038837451325,158.45503650098894
 having,781.76,782.84,310.7537716959212,334.83527529276125,252.75788555164658
 his,782.84,783.36,305.98683829018756,328.0138894638159,259.79231075308087
 lips,783.36,783.8,301.95723949734435,321.39268423298745,262.90681519225024
 dripping,783.8,784.18,319.5323193697068,327.8155311749144,308.070823963839
 with,784.18,784.48,310.72247899418164,330.8753831894155,265.00727751702317
 the,784.48,784.58,310.7397757901184,312.25516966105204,306.77681639689825
 words,784.58,784.88,312.56836156065924,328.691457479216,279.27735580332467
 of,784.88,785.16,310.6216860784413,319.87391222232765,300.1791556246934
 interposition,785.16,785.7,279.9119546579639,319.00662708332715,203.09776718195755
 and,785.7,786.0,293.61166557192166,319.2102814455983,269.4333951635423
" nullification,",786.0,786.48,281.5079068878515,303.93875320764056,260.94371001714524
 one,786.92,787.78,258.29587986624193,320.78774071226195,135.5884175160295
 day,787.78,788.16,306.5158903011206,330.92198462145683,215.85904688306994
 right,788.16,788.48,336.09180476582196,348.39975178302194,325.65739548679255
 there,788.48,788.68,333.86732825295485,347.09193354552514,290.1405702677449
 in,788.68,788.96,335.2820445353873,343.98643656320354,321.4623614600809
 Alabama,788.96,789.5,335.9921056429261,348.68004987091217,312.4396357270159
 little,789.5,789.98,325.64659507616904,342.7692202377258,294.4848245146517
 black,789.98,790.4,323.5303041151276,343.273359656526,288.3142783220881
 boys,790.4,790.84,314.324011272302,330.02208645613325,204.99610234185891
 and,790.84,791.12,304.80452341593985,317.2569367588078,291.4251728238569
 black,791.12,791.34,296.7391997628096,314.19547718599364,270.48861414907753
 girls,791.34,791.96,307.8471514917912,332.26302284263693,208.32546539255262
 will,791.96,792.52,325.91822770853605,597.216214477415,221.59487175948848
 be,792.52,792.68,286.87447202225604,308.86217959330054,259.6505370742654
 able,792.68,793.0,315.58260778125674,320.1299649574863,312.45683438034104
 to,793.0,793.2,303.7849141068128,313.69052989305413,277.1246259020438
 join,793.2,793.46,305.6441848019672,313.24396229766455,285.4920589310966
 hands,793.46,793.82,291.93760927733575,312.9612236648338,236.63676316069638
 with,793.82,794.08,277.61740177492055,312.7044242672624,205.5072063467968
 little,794.08,794.24,303.3694115925855,316.23536154602425,288.0531510754298
 white,794.24,794.5,273.20391116430665,306.4720796387297,203.94345943102707
 boys,794.5,794.88,304.4600247948013,314.63680569367006,289.345780244561
 and,794.88,795.08,288.9932517253203,299.73324303334954,277.0062290153464
 white,795.08,795.26,262.9294567779307,290.79305879919445,198.55335202260292
 girls,795.26,795.8,320.8125877534311,599.5498640887135,272.6375220832467
 as,795.8,796.28,256.1537818835311,297.5401970538458,186.57931361332942
 sisters,796.28,796.66,302.13861137800177,325.6895811071675,277.7337876789727
 and,796.66,796.92,264.26013814951824,278.76279099678897,240.5338853457362
 brothers.,796.92,797.2,258.65762194174476,282.1377441495191,234.27473482840708
 I,797.32,797.46,295.6483748493745,326.1611614938584,229.3337719719126
 have,797.46,797.72,333.34964134888077,343.31204419402854,309.30257935564975
 a,797.72,797.86,322.86440313549923,340.5594432456051,308.4557930822403
 dream,797.86,798.2,310.6896080516882,358.8909896870331,181.28905487701326
 today.,798.2,798.58,318.4060383143648,391.92889572054133,251.8484658615067
 I,805.98,806.58,,,
 have,806.58,807.14,248.57876808961882,270.9294553794383,171.7169012603861
 a,807.14,807.36,270.8933433987929,282.55603334192995,249.76273980536757
 dream,807.36,807.7,285.013163523893,297.6747692793309,264.11229744057266
 that,807.7,808.12,295.0322320462028,303.0449010044218,273.55520195996405
 one,808.12,808.3,287.39723199303245,294.84963995392906,271.6328470333461
 day,808.3,808.62,296.56192925799394,310.8490237039699,240.70511456418467
 every,808.62,808.96,317.6646952843489,327.2052413328277,295.656196346911
 valley,808.96,809.48,328.2648195838926,348.52071750862984,282.62420970480827
 shall,809.48,809.9,315.6842467059743,340.1575969522038,279.7635970934928
 be,809.9,810.18,290.9706686034154,306.99961492993015,274.1886350479939
 exalted,810.18,810.7,290.7469530575936,575.9343194907983,219.55338399703516
 and,810.7,811.08,329.5465991764699,579.7648356148569,232.74850898030854
 every,811.08,812.06,367.27245096417136,581.9052137605692,251.53195241526623
 hill,812.06,812.36,279.4834967102882,302.82576401065614,209.44654684962381
 and,812.36,812.52,300.5622273597944,312.0675915927226,284.5536367077428
 mountain,812.52,812.82,305.900314894812,323.4640596980177,290.1685880633107
 shall,812.82,813.16,304.0277526767266,323.5469555311946,265.07645184478406
 be,813.16,813.38,290.2537534837352,309.99920171575377,204.61655429502565
 made,813.38,813.66,310.2478454150487,330.48363427102356,204.08961327114682
 low.,813.66,813.9,308.82793989391547,327.27991530620733,287.70824690885354
 The,813.96,814.14,325.98341080816977,339.53454442186813,305.10095543728926
 rough,814.14,814.38,315.85496358851793,343.5899988926877,301.78054188949517
 places,814.38,814.84,337.34078466171746,351.1591285287898,305.1821649206625
 will,814.84,815.1,277.6104537463396,302.0051311414449,230.84457733389448
 be,815.1,815.24,272.5996901570325,299.3671216631977,218.0646326110022
 made,815.24,815.54,285.17743360589725,308.7647837018375,245.06680200498678
 plain,815.54,815.86,220.79798643808883,291.46680562351884,99.21237640108173
 and,815.86,816.34,279.4697996191161,307.58810633203274,190.21902529767198
 the,816.34,816.72,328.5355375477343,394.1526686970124,262.77706970093095
 crooked,816.72,817.04,334.1846897844733,420.9569260632238,260.3124370759353
 places,817.04,817.48,342.59027185404193,421.9513058817799,181.86571119198848
 will,817.48,817.8,271.02309671197605,311.1613233126056,213.39262452738214
 be,817.8,817.94,288.0419662563952,292.5436975828658,281.22731024417914
 made,817.94,818.2,271.3012190746731,279.2963514322176,260.45553217825017
 straight,818.2,818.56,261.0184791031016,270.295517084109,251.38233773309076
 and,818.56,818.86,377.00072238874804,473.7716743379843,248.47216366033638
 the,818.86,819.18,280.55561282820935,296.3476250370012,265.0118675249232
 glory,819.18,819.44,295.96233576535633,313.5659357616084,249.99347740038795
 of,819.44,819.6,307.52019817119583,313.35593706533086,302.84219361526243
 the,819.6,819.66,303.72806188938296,309.56322085552176,298.36520312858494
 Lord,819.66,819.92,306.8220256162436,325.4348106246524,289.6801856493916
 shall,819.92,820.12,318.06239628671744,321.98728046215246,311.590589877615
 be,820.12,820.36,311.7379362504702,320.70031875521386,301.31849965186944
 revealed,820.36,820.8,309.18721942919586,343.9539400133818,249.93329483393836
 and,820.8,821.0,339.0244339737426,345.3854992833627,322.8076571445907
 all,821.0,821.18,331.34095301418336,340.899998142628,324.5131006032276
 flesh,821.18,821.82,349.56851669483893,360.67889975956155,315.93098752966813
 shall,821.82,822.46,375.38335328258484,405.9621382796428,321.56306940895655
 see,822.46,822.86,302.7918001694494,321.0668235162466,266.1308950518334
 it,822.86,823.04,320.26321377292044,360.0816683642285,265.9648868762861
 together.,823.04,823.32,247.0641806772586,269.8487957494191,228.7007082099848
 This,823.78,824.38,469.59749260793217,547.5046147363589,454.9934455413315
 is,824.38,824.64,346.62364197768966,575.9500570890305,270.12966654278785
 our,824.64,824.82,283.30049495930916,297.7214787211454,275.9824082853094
 hope.,824.82,825.3,282.6281068142088,308.0903549476261,224.0232380324601
 This,825.76,826.36,289.3619078771399,592.6671696929023,226.18221206876456
 is,826.36,826.78,358.6368442957799,381.6500607649959,319.61839206593766
 the,826.78,826.96,332.8774793160349,349.15685890924897,307.583097932539
 faith,826.96,827.3,332.5104980924778,340.67191038613856,300.9239216374043
 that,827.3,827.58,320.46791701189153,329.7411390631351,305.3347581746281
 I,827.58,827.74,312.87803811444394,327.7037981555216,304.9297697730485
 go,827.74,828.04,312.1562212956462,318.0634033848651,298.1335946304071
 back,828.04,828.32,307.60072729609703,311.37219880056904,300.9816666799288
 to,828.32,828.58,307.9165038395427,315.22005016851324,298.03088908102836
 the,828.58,828.72,269.9121825362429,302.5918280769583,225.35859206460225
 south,828.72,829.08,277.9446905839536,310.0458225313336,249.648438615086
 with.,829.08,829.46,221.81328742476452,258.3735747643935,178.9540821594744
 With,829.46,830.32,269.386978523576,370.84196620216227,135.63218993307285
 this,830.32,830.66,267.86600895461055,304.8042013286796,154.01744695076508
" faith,",830.66,831.04,257.47699371245864,298.68844058173846,210.7841134676051
 we,831.28,832.26,305.1753667469733,438.4155913330991,255.67168537648666
 will,832.26,832.56,271.4858589518695,284.8321017756937,204.27790797174094
 be,832.56,832.74,266.5682216905697,280.2952767558848,223.1974537868618
 able,832.74,833.12,259.72546502264294,296.87844022247896,145.48484662424983
 to,833.12,833.4,277.95441260109754,294.32208831789444,232.07813668635382
 hew,833.4,833.6,277.1566834231185,303.5723280028691,213.62230244782376
 out,833.6,833.78,316.1420141038999,322.3091031618148,309.2544731914185
 of,833.78,833.96,318.2925905902409,324.7785547470892,310.7158114700958
 the,833.96,834.06,311.342343757,317.5696255820142,296.662768909016
 mountain,834.06,834.36,315.6293882325721,333.6746532510984,298.1208024474687
 of,834.36,834.68,318.70929888109293,333.70384056396136,294.945985626291
 despair,834.68,835.0,288.3485835337503,298.21063660429974,266.05849539569664
 a,835.0,835.76,293.2802849806232,316.1532783793157,243.92825317605855
 stone,835.76,836.04,250.74291731532207,255.3283998056961,243.35957494099506
 of,836.04,836.42,289.4534257741506,326.53864522990887,239.33152753264756
 hope.,836.42,836.64,226.87249340473602,243.46729023294927,207.01025994093789
 With,837.18,837.78,305.6350154260245,316.8988643769992,290.8960034546804
 this,837.78,838.1,315.00230079187685,364.9323823200269,234.35298215003908
" faith,",838.1,838.44,291.47507118728976,319.658274211726,251.01844183854374
 we,838.68,839.6,289.2215910540004,298.9418852465989,264.55329630460704
 will,839.6,839.86,284.8299006338458,287.7145900813738,273.19080076582395
 be,839.86,840.02,272.4632149845262,283.16423786156355,245.38285519220113
 able,840.02,840.36,288.88800958646294,298.9801751786755,282.1257054077789
 to,840.36,840.62,281.0627021603475,299.2726125171438,231.26548853167088
 transform,840.62,841.02,300.59921846068585,315.190580076825,282.67332335754514
 the,841.02,841.58,299.43913803511185,312.6391775713973,274.39335252587773
 jangling,841.58,842.08,319.76620262906937,330.6033595557619,294.77578318312163
 discords,842.08,842.76,313.3415276426906,342.9927190925307,246.2221170761611
 of,842.76,842.94,284.1251867879574,287.67144845614354,274.32575170850305
 our,842.94,843.1,285.90220284375795,297.333533862073,276.5651136292417
 nation,843.1,843.52,264.36902225648925,274.3528950172432,245.4337430350115
 into,843.52,844.24,287.86958523662094,486.32236653665353,190.56140747568514
 a,844.24,844.48,272.7125942186938,299.7427871114012,234.16372134974745
 beautiful,844.48,844.86,298.18232840264994,313.1764290822496,277.2062986374434
 symphony,844.86,845.66,294.7630846532918,330.23490449533705,248.12077986430648
 of,845.66,845.92,283.52028567070823,301.05310593380915,265.77618087522126
 brotherhood.,845.92,846.44,251.95674320320856,296.86968430926345,188.81106779932415
 With,846.68,847.14,385.5506683319732,485.28476669862914,237.83937640818007
 this,847.14,847.44,314.1965299586963,383.9109748446679,223.91370012690828
" faith,",847.44,847.8,268.10475253690174,363.6022252753872,203.8111328576143
 we,848.06,848.78,293.36520169411847,410.3927742607152,226.36428464414692
 will,848.78,849.04,275.2854671170639,281.81005486906326,254.41654751584707
 be,849.04,849.24,260.45418378258915,279.00533060592664,210.14174190217943
 able,849.24,849.58,286.2490487918995,293.42418969569235,278.41349231732664
 to,849.58,849.82,276.5728413107657,290.6611892213562,230.861939664778
 work,849.82,850.06,283.89062934348453,303.4624611457383,256.8985606732495
" together,",850.06,850.44,282.1662002391606,312.7020528888376,203.9780625643701
 to,850.52,850.72,289.1364308635537,293.91668695363455,283.80833898296225
 pray,850.72,851.0,294.4026452587097,317.06770455815894,279.0202017334901
" together,",851.0,851.32,306.93393866805127,324.7911201312988,276.5002100816022
 to,851.56,851.84,435.94757035212405,590.4556623732407,223.8426660799581
 struggle,851.84,852.26,314.74022917899214,328.585205646706,273.05307663849516
" together,",852.26,852.7,294.4177447921761,328.2838718415794,211.758615435139
 to,853.0,853.26,446.9042560007922,569.3872260555096,210.6559712473745
 go,853.26,853.42,246.47876004137052,291.24743852490724,206.55777518641403
 to,853.42,853.6,322.65324856198214,327.42514328889064,312.6169948600834
 jail,853.6,853.92,311.33478865691285,336.3821617737672,221.6183969836591
" together,",853.92,854.38,311.0304123115701,340.90231778432826,208.79618026574266
 to,854.66,854.96,383.28799612745246,542.1696733729317,218.441793866997
 stand,854.96,855.24,407.96184886133636,539.3158819102184,259.4183431991622
 up,855.24,855.52,346.22234780249437,356.8176835818087,333.41007439612395
 for,855.52,855.68,258.1584949119597,350.78802435191545,175.2936319082398
 freedom,855.68,856.04,346.6280834945591,366.8038138677966,326.8806811646365
" together,",856.04,856.44,304.4344412808854,332.54548194588256,160.59770226003997
 knowing,856.66,857.44,277.04372897657106,344.0806398269652,187.32560503001554
 that,857.44,857.84,302.00751381902063,340.4501831107008,246.2763669880559
 we,857.84,858.12,281.0452752556372,315.114217405471,253.01554007008676
 will,858.12,858.42,314.0744598683361,323.91856281533273,290.981464440403
 be,858.42,858.92,294.647888032759,313.7353711504228,269.2492890381901
 free.,858.92,859.3,304.6586556232501,335.487028304103,278.21996539621205
 One,859.46,859.56,243.89809182970444,249.82665520372893,238.01764067547666
" day,",859.56,859.8,237.4469200724449,248.8691275400099,228.12224884471442
 this,859.92,861.8,302.7329428417313,391.2217304448271,242.50926630217603
 will,861.8,862.12,285.4719326341199,296.3205836965061,256.3622024464266
 be,862.12,862.5,295.95680264380564,308.10600039445137,284.89905493662866
 the,862.5,862.64,294.14550801867034,306.68143096900565,265.3392040121408
" day,",862.64,863.02,308.5061143421929,319.07321783672785,295.4863581715877
 this,864.5799999999999,865.18,,,
 will,865.18,865.46,288.0627644594947,307.2085570731466,243.2388547307445
 be,865.46,865.74,287.8608589746774,300.4080154857448,241.2602340028877
 the,865.74,865.92,278.3087677056527,298.6087229409994,232.81529740022816
 day,865.92,866.14,284.49157393241154,293.44386433684605,271.21079403041085
 when,866.14,866.38,286.23677774902563,297.1748931807054,264.27184798235476
 all,866.38,866.6,291.4385545113187,302.85863589196504,277.35712827557086
 of,866.6,866.92,296.61523300613663,306.44795790343204,280.24974798072043
 God's,866.92,867.3,273.86100003881245,301.37812956633496,254.76699139465148
 children,867.3,867.66,220.79658819237721,261.64080597973714,177.16256409312763
 will,867.66,868.36,241.17295159650018,355.4249559770765,151.25993087633483
 be,868.36,869.1,333.7891305748753,396.5359787785494,109.97537474470107
 able,869.1,869.5,271.24241073572205,279.1822328788481,238.18535782016858
 to,869.5,869.78,274.4521775805147,278.66060754737606,257.8520066519562
 sing,869.78,870.08,283.1722977139304,306.1809365647205,261.7771972095195
 with,870.08,870.38,285.3871670818596,300.3040897769898,281.8420605422065
 new,870.38,870.6,261.5533148394821,291.57348059996,219.79784134057266
 meaning,870.6,871.02,290.5752810537088,301.03394820570503,271.66252783258295
 my,871.02,871.78,271.5543640851224,286.4787755602342,236.89481892048045
 country,871.78,872.22,281.59662971991605,306.02768035101184,213.93899369771637
 tears,872.22,872.68,266.65469234110003,288.7554743935007,228.21551388542892
 of,872.68,872.9,358.91750495235874,453.5352327804796,212.88404341369085
 thee.,872.9,873.04,260.42688380309164,431.45549995520673,174.24129824530272
 Sweet,873.82,874.42,218.65482346428175,231.50638360053708,209.105340180656
 land,874.42,874.78,295.2129703969231,320.77653306428704,215.6182706301104
 of,874.78,875.22,326.2994805181516,335.99595206952637,309.31200483573934
 liberty,875.22,875.54,315.2562449046943,337.18392865701406,287.7783658732573
 of,875.54,875.98,315.6264814146013,343.30402244810415,277.0937814012957
 thee,875.98,876.08,295.6582007008911,296.2650962373431,294.6997483497621
 I,876.08,876.36,280.204572876151,317.3171777793021,230.1734775925366
 sing.,876.36,876.72,219.30785057570938,244.6780141515132,190.16895946578558
 Land,877.7,878.0,174.77174543355284,245.34175988385704,121.30560314885099
 where,878.0,878.3,258.40352049137925,279.7858563877604,183.54762847135942
 my,878.3,878.52,275.71863738711613,292.9410203367405,218.85980784798608
 fathers,878.52,879.08,289.34538587652963,299.4865754904293,279.8415182671668
" died,",879.08,879.44,331.2794693785891,599.56867603921,261.592567113253
 land,879.62,879.84,275.43281811955853,291.52639503358245,254.50427457844944
 of,879.84,880.2,301.98916425218056,312.8683850943325,245.33316067549663
 the,880.2,880.28,309.4350145411717,309.4350145411717,309.4350145411717
 pilgrims',880.28,880.98,286.44358937353616,353.09508781775554,209.88799737209416
 pride.,880.98,881.28,199.31226248874455,223.56073921962698,172.01652842882626
 From,881.94,882.54,,,
 every,882.54,882.98,275.62217271776797,301.9881504604725,207.867434481141
" mountainside,",882.98,884.16,268.53393975405623,514.6266716707115,193.26196018248018
 let,884.42,885.5,323.4003055573355,576.9496462537204,121.10520857754719
 freedom,885.5,885.88,271.93653341944173,576.7809733636894,139.32218596382728
 ring,885.88,886.2,261.61968607989814,283.6213810475181,250.72238411871666
 and,886.2,886.42,268.0187718727542,280.1643477261086,250.34514164176454
 if,886.42,886.56,261.0857111248704,266.558104471601,253.43624920658803
 America,886.56,886.84,277.2707361790021,302.86183718246104,253.61165041737274
 is,886.84,887.1,301.614026218132,308.89885011329727,293.69997557684775
 to,887.1,887.2,289.35399202962685,298.57668430720884,279.0399478295445
 be,887.2,887.36,309.018905908843,328.9707781875447,293.55751778636954
 a,887.36,887.46,324.96736931514897,327.51116165047995,318.8759913045173
 great,887.46,887.7,310.6997400429572,335.9083247736151,239.85865789076794
" nation,",887.7,888.14,289.71281468637426,459.9674648721686,210.49771344940555
 this,888.28,889.1,176.8413123116955,322.65974060242183,129.58834261134592
 must,889.1,889.4,297.4229217844714,323.52198761582304,247.85754612733624
 be,889.4,889.44,299.0458592737692,302.1112020499272,293.79778288635487
 the,889.44,889.44,,,
 day.,889.44,889.44,,,
 This,889.44,889.44,,,
 must,889.44,889.44,,,
 become,889.44,889.78,388.89753738374304,566.9542728338209,249.25607216588287
 true.,889.78,890.2,235.19600778550193,269.12840731194376,203.446399202203
 And,890.46,891.18,,,
 so,891.18,891.38,,,
 let,891.38,891.68,275.84409050770995,282.59194290033736,268.5003604418944
 freedom,891.68,892.02,277.96030904806423,293.9073371207493,255.282173730041
 ring,892.02,892.36,263.8287174375671,279.66211489456083,250.34108247550284
 from,892.8800000000001,893.6,275.72693517983026,578.8581645834633,230.89476326842347
 the,893.6,893.98,291.21685575004904,592.6507610769133,236.82084507158845
 prodigious,893.98,894.42,286.27523618340194,303.4119545442861,247.15607432670845
 hilltops,894.42,895.12,317.1136573145845,338.48616358462505,251.07032632853742
 of,895.12,895.28,300.3136053794802,302.9610562385487,295.32367381589125
 New,895.28,895.4,247.25175406509788,295.68828156616166,206.24574590456908
 Hampshire.,895.4,895.78,183.775236340331,275.2161354803257,77.12084392217344
 Let,896.1,896.82,241.7749433880484,253.2198800592037,217.774213088142
 freedom,896.82,897.06,277.3357298049991,282.9566208332037,268.54344442936275
 ring,897.06,897.54,254.79560975176736,293.8954705977332,214.91683991347824
 from,898.24,898.8,,,
 the,898.8,899.06,266.02117755679285,275.4639236416855,231.66839078597977
 mighty,899.06,899.3,273.01648286191227,282.09263210869034,254.73933869589436
 mountains,899.3,899.86,287.85915582001553,301.24262325708,270.5741462230165
 of,899.86,900.2,291.9519925255036,318.3014380765884,244.79681420561388
 New,900.2,900.32,297.71443633119287,325.46430730692936,283.0746309124545
 York.,900.32,900.64,308.20987739295947,323.441226930849,282.7028186518266
 Let,901.34,902.06,288.56260214637484,310.3518301154877,265.526178991563
 freedom,902.06,902.46,333.38823810986463,355.7485629751739,259.79052976960924
 ring,902.46,902.82,328.16661066911297,346.7182917150506,310.00322427919093
 from,902.82,903.2,310.6917259772794,334.6646702330187,162.0368762042885
 the,903.2,903.42,312.53786531066277,327.5651927499664,283.75362615370244
 heightening,903.42,903.8,306.96100071470477,325.4342032064711,241.028231076597
 Alleghenies,903.8,904.44,311.3410119918105,330.41292612426525,268.3948806103578
 of,904.44,904.62,278.2971567889761,287.92084451690886,258.9265649360608
 Pennsylvania.,904.62,905.18,281.76459414696046,323.01743904326145,248.4239989077684
 Let,905.92,906.64,309.4506921878302,487.44361315819367,217.62166787874
 freedom,906.64,907.0,376.14682092578863,569.2498401455512,227.88213870380926
 ring,907.0,907.36,279.5756653717716,297.7571945176855,245.68945179319311
 from,907.36,907.68,282.820864515274,298.5972124033467,235.26259271958114
 the,907.68,907.86,293.6580715594921,306.50987050798045,284.58198206601816
 snow,907.86,908.06,292.5105866412808,307.3025573111702,267.9646222324684
-capped,908.06,908.36,303.1470811921269,310.60023736683644,284.30149810751067
 Rockies,908.36,908.84,302.1594357998972,317.7439953092246,244.22568935589467
 of,908.84,909.02,304.5006227769328,320.64893002984894,283.08389658064687
 Colorado.,909.02,909.4,317.1910950292979,325.39501168393423,306.71107304281014
 Let,910.52,911.24,426.47226885239223,599.5055947655198,312.3337033716279
 freedom,911.24,911.64,342.1514290220123,364.08706524875623,262.882476517817
 ring,911.64,911.96,339.7678636771278,355.2763361975968,328.2576471855369
 from,911.96,912.46,332.1963239287824,343.05539930136445,289.50238812070705
 the,912.46,912.64,313.58108234885833,327.6076399442297,282.9278822176458
 curvaceous,912.64,913.26,317.46537985931997,326.4141363288162,290.29923033214726
 slopes,913.26,913.6,317.90234013315575,343.9716589175049,282.3479020361169
 of,913.6,913.9,311.866406018483,335.6899313238407,283.9909462608698
 California.,913.9,914.36,271.0211656128281,319.8702625154411,230.82179137606346
 But,914.8,915.52,242.96841735255936,316.4616223209954,146.67516534317883
 not,915.52,915.66,238.02176981862803,284.6915962489684,193.44354417638436
 only,915.66,916.02,284.4279652978941,296.202374006275,264.6224173478317
" that,",916.02,916.28,256.4979938679871,269.52587857339495,238.46816173529433
 let,917.12,917.68,424.91249754507885,432.7473034621514,415.866848713263
 freedom,917.68,918.1,288.40010119797586,299.57483028075086,252.2878401445382
 ring,918.1,918.5,286.5545405739352,303.73155991984055,273.39122943511336
 from,918.5,919.08,301.36428925015673,309.2419157308485,265.4127970151441
 snowcapped,919.08,919.42,306.655555203059,310.9331780964594,286.40753726733465
 Rockies,919.42,919.42,,,
 of,919.42,919.42,,,
 Colorado.,919.42,919.42,,,
 Let,919.44,919.68,316.64359189426193,322.91243279724927,304.0974879695736
 freedom,919.68,919.68,,,
 ring,919.68,919.68,,,
 from,919.68,919.68,,,
 the,919.68,919.68,,,
 stone,919.68,919.68,,,
 mountain,919.68,920.0,301.46616997391135,317.97396453631166,290.84420383709596
 of,920.0,920.32,273.6848332455312,309.98670904609594,236.42468834778123
 Georgia.,920.32,920.74,223.8388679431495,473.4581779650556,161.41801326460313
 Let,921.74,922.46,321.2494515566206,388.1263063759421,104.6439971771647
 freedom,922.46,922.84,326.47628571062637,359.54127369740877,259.1029731243731
 ring,922.84,923.28,340.57362760709617,357.347033538413,325.26031904213414
 from,923.28,923.84,331.18427978349763,343.5522609959869,307.49669374654104
 Lookout,923.84,924.64,304.85777288468086,346.7974772720256,138.15659581733578
 Mountain,924.64,925.02,320.0501938858573,341.5594659973786,223.76131241055154
 of,925.02,925.34,306.5945077873745,333.8664112164597,255.56267816560546
 Tennessee.,925.34,925.76,283.3957792054317,327.7309027362679,237.66728708225443
 Let,926.46,927.18,338.3287312274576,418.7876889046745,168.17301828580497
 freedom,927.18,927.64,298.4309896210521,308.991695110149,272.3425568866379
 ring,927.64,928.0,292.23401657672446,309.5594617915034,281.8155876624912
 from,928.0,928.46,302.2207139969817,307.88242474850483,274.10047216819663
 every,928.46,928.8,307.5903832589909,318.935061238224,284.1118614815021
 hill,928.8,929.34,312.32009531299724,326.8559518227218,243.80533459954486
 and,929.34,930.02,319.48568045789557,330.93532774906737,270.42865137690114
 mole,930.02,930.32,317.61358209393575,331.0934231336415,295.583689834977
 hill,930.32,930.72,317.73349279693286,339.9660161009047,233.85798030159364
 of,930.72,930.96,332.5558979908471,342.19019434220667,323.5038364257877
 Mississippi.,930.96,931.48,334.5462116904308,353.617760163874,306.02356977634497
 From,931.82,932.42,427.8605036420315,583.8451242197355,225.52122065751922
 every,932.42,932.74,375.97623196332756,426.03610148944097,299.4428582875269
" mountainside,",932.74,933.86,344.62111431195916,427.53985822999283,86.6371444045172
 let,934.18,935.18,304.43439809577745,425.2126046002289,158.70909710350006
 freedom,935.18,935.54,317.01300420823145,333.56967500527287,278.6670991358683
 ring.,935.54,935.94,318.3928778521952,337.1624328677428,296.31514162883275
 And,936.2,936.24,327.0548943878582,328.80758234510455,322.7658614584253
 when,936.24,936.42,295.10546142679414,327.86531590787257,232.33446914442925
 this,936.42,936.66,352.15777081676697,362.30811714348016,336.2661779157861
" happens,",936.66,937.1,355.75458094341604,363.8424989010012,328.039031524423
 when,940.26,940.62,,,
 we,940.62,940.92,297.7246894832901,310.87235417214526,239.42729973676202
 allow,940.92,941.16,302.2294181964155,307.02846474811116,294.7319314487715
 freedom,941.16,941.66,312.5016746254517,330.4261175078868,295.52020121537026
 to,941.66,941.84,324.23325837394407,331.9396759912866,315.7488332248658
" ring,",941.84,942.18,330.0645461859344,343.26247906115947,315.6019776206534
 when,943.38,944.1,319.4670432597084,361.4452849104961,276.9192019540278
