word,start,end,mean_pitch,max_pitch,min_pitch
 us,580.84,581.18,91.7639438552736,97.31723595529016,86.81670596289024
 or,581.18,581.96,,,
 at,581.96,582.16,84.86605158074974,87.72350368417412,79.81485543693522
 France.,582.16,582.46,105.01357996571228,106.79219064383166,102.08827921559042
 We,583.62,584.26,251.67333833049557,263.92799854695966,245.30934014496307
 are,584.26,584.44,88.7898217717713,92.27718692646074,86.04911273432809
" told,",584.44,585.08,99.21266192363844,125.75898406430714,79.24447677615711
" sir,",585.14,585.5,105.70902455698136,118.38048767590138,98.44557651721448
 that,585.74,586.5,121.13566961431836,264.1819260419716,78.4650119004606
 Herr,586.5,586.76,111.65693733296021,113.97166910981247,110.15060581718689
 Hitler,586.76,587.3,111.8196848260063,124.63719401440098,100.34731002003363
 has,587.3,587.86,129.1058010627425,152.6463967056684,99.98718420534163
 a,587.86,588.02,102.59265052846938,106.55910902597861,87.89597784533937
 plan,588.02,588.34,107.29029313226201,112.49862977641152,98.7303449726946
 for,588.34,588.64,118.7919303738261,128.85512500618043,108.08454401185631
 invading,588.64,589.2,99.16789933392197,122.19917058281557,80.66079985220615
 the,589.2,589.4,120.76035052634725,126.13047249647585,105.19253044088939
 British,589.4,589.64,101.15927369641724,109.62766295930632,84.98387672747748
 Isles.,589.64,590.34,114.30963429718543,142.93328578281364,77.58019396276374
 This,590.46,591.06,136.43009713921657,138.43159115009252,133.29394514665495
 has,591.06,591.22,127.08140329798042,138.5393698508126,120.15054655879966
 often,591.22,591.54,134.95249991306352,219.2667320969638,112.39510377204726
 been,591.54,591.74,99.49257176962101,115.23706349561321,91.07461850501862
 thought,591.74,592.0,97.59673450053423,116.72103280603373,87.05563076644445
 of,592.0,592.26,95.18904327745823,112.32302495984358,81.3756207103817
 before.,592.26,592.64,92.42240279086249,108.99164879510978,76.48135726423445
 When,593.8000000000001,594.44,253.33746899169802,263.6370884943264,244.98408058997617
 Napoleon,594.44,594.96,111.03768559836638,132.8135100245804,99.03524894431608
 laid,594.96,595.34,115.84478216213697,127.82972249113251,108.22770134552917
 Boulogne,595.34,595.98,101.24714743890155,114.1424561541383,83.41536493547719
 for,595.98,596.26,133.37865354239756,220.27204118685012,114.46059647306187
 a,596.26,596.4,106.87889794066153,112.07939520709047,103.46834320592568
 year,596.4,596.7,105.96975203380187,116.76214600012193,100.61608958779746
 with,596.7,597.48,115.15594962639078,151.4811359986798,75.06656649808818
 his,597.48,597.64,111.76419536249561,116.01091110274572,101.69151601372978
 fat,597.64,597.92,112.417502933354,124.53769634790207,96.68926673449046
-bottomed,597.92,598.32,119.02910333325455,126.50318980944517,112.37007551920031
 boats,598.32,598.68,135.0241082706516,151.07350041079908,118.6563995590691
 and,598.68,599.82,108.05050410499926,146.51747670035328,84.63964045010721
 his,599.82,599.98,108.07863974750177,115.27380556982123,95.45083832090033
 grand,599.98,600.3,110.44765248937622,128.00141727861654,88.55330326947546
" army,",600.3,600.76,125.73295487470286,135.8245015130879,116.44655016271278
 he,600.94,601.68,154.06039913580557,160.27258746288874,147.90630677562035
 was,601.68,601.84,113.0741172953822,116.97651736697834,103.65102749541975
 told,601.84,602.1,159.74889684808653,239.96127532272536,113.95239858784335
 by,602.1,602.34,130.6602477239503,156.08324797204287,92.942743944283
" someone,",602.34,602.78,90.38909884686942,95.95826144542778,79.89080790310913
 there,604.1800000000001,604.82,169.767123677838,265.09093910063234,119.23166062937122
 are,604.82,605.06,90.60978059858863,93.27081156320457,86.88941379487697
 bits,605.06,605.38,90.06831335406214,121.5215666495376,75.34797723698546
 of,605.38,605.38,,,
 the,605.38,605.38,,,
" world,",605.38,605.38,,,
 and,605.4,605.4,,,
 they,605.4,605.4,,,
 are,605.4,605.48,114.7151572672389,117.47822664148232,111.17165138893796
 weeds,605.48,605.82,116.48310467325118,128.5455133183951,107.34510418576097
 in,605.82,606.28,103.63518511158695,119.9887090265534,80.50244879716678
 England.,606.28,606.62,95.19851000329395,101.9473248081264,75.29686201688222
 There,608.18,608.78,88.05347005984488,88.05347005984488,88.05347005984488
 are,608.78,608.92,94.0479820976575,95.73519034128111,91.80029778595839
 certainly,608.92,609.24,148.9642395316326,241.06124461467414,87.24128672896097
 a,609.24,609.46,102.03772905990421,121.75159314702356,88.09329963387631
 great,609.46,609.66,88.17082222651717,104.20955311187367,75.48121867823255
 many,609.66,609.86,161.50825698763433,243.95082810857738,100.8522669891678
 more,609.86,610.26,100.33294371293002,112.9450642902233,90.36269106921362
 of,610.26,610.48,90.76856733471874,113.45506581577236,78.57455913502966
 them,610.48,610.72,79.07119481356271,85.90443245185199,75.88670280082114
 since,610.72,611.16,123.0963722780223,246.97592810010158,87.72450799497183
 the,611.16,611.36,88.87170399861621,92.07505256532667,85.93807074665511
 British,611.36,611.6,94.45030117967623,109.86002935667962,78.17901358325507
 expeditionary,611.6,612.64,91.19872351213573,110.12863311277854,76.14072613957404
 force,612.64,612.96,85.05778567782194,109.6648183940121,78.7094687060158
 returned.,612.96,613.68,82.35046293374019,89.39128735683065,75.47243811740076
" Sir,",614.76,615.36,,,
 I,615.52,615.68,164.28458590241172,175.16509947979867,149.78021517670305
 have,615.68,615.86,150.62510579366648,160.40778141617298,141.82889295520977
 myself,615.86,616.26,142.02027407133068,160.4470389263354,116.24017043942433
 full,616.26,616.62,149.25646900279028,156.50142106719252,116.58594720599265
 confidence,616.62,617.14,137.7144969272558,240.10093180344256,100.03601083309866
 that,617.14,617.48,123.4961820989477,133.054713517875,110.45085848686222
 if,617.48,617.62,110.06422697772128,124.03503343252427,100.74438699680842
 all,617.62,617.84,120.93950223510546,134.03640445432436,106.33933544166594
 do,617.84,617.98,136.5688659274114,141.5487218698143,125.07324402075639
 their,617.98,618.2,131.97479300639523,137.40332177943492,121.61576201246513
" duty,",618.2,618.62,136.7478101386218,229.445159876053,98.7062299386417
 if,619.36,619.66,227.4620122308636,256.38173184110536,104.33302589861059
 nothing,619.66,619.96,113.34637717141246,136.2613295923939,97.34079080237576
 is,619.96,620.22,143.40021833361067,153.56156093554864,134.593488122548
" neglected,",620.22,620.58,115.44715204349217,139.86157585182664,75.41912091622332
 and,621.0,621.54,94.55580760602822,95.34957942442948,93.1620055912899
 if,621.54,621.66,109.29439374507602,119.44393338057924,93.47718260972292
 the,621.66,621.86,118.92961195301892,123.70351630384822,111.47569200205044
 best,621.86,622.24,110.54407928340147,132.07460886595976,81.05177008638844
 arrangements,622.24,622.72,118.93553135992612,126.60949927435351,106.17686100275375
 are,622.72,623.0,108.78364682312599,116.33451447539288,96.57615476045885
" made,",623.0,623.3,95.00485998141936,112.52229199600792,87.41359258829986
 as,623.44,624.24,112.48975313545306,117.49555882637269,109.32868323597557
 they,624.24,624.34,117.80249731730137,132.33371417267324,111.19990225223954
 are,624.34,624.46,136.9016049923279,140.81273736183476,130.08275685960245
 being,624.46,624.72,108.90775799769806,129.09388405964842,75.98409122312674
" made,",624.72,625.08,83.81966344854027,104.19716221560537,75.92422307983816
 we,625.28,625.94,252.36069254675354,267.1424513603469,244.76993555614084
 shall,625.94,626.14,118.54962112554671,126.48329640595603,108.00296284406902
 prove,626.14,626.4,158.45972170163935,223.16977737803376,113.28185109204533
 ourselves,626.4,626.88,152.32825164420467,168.5795072248335,136.8290339540369
 once,626.88,627.84,138.62073706619913,240.2109513654774,89.31509037261944
 more,627.84,628.1,135.84483296296838,145.27016860172662,124.92670273353957
 able,628.1,628.46,130.0120266462034,139.12648170651298,120.43854341911153
 to,628.46,628.74,125.94276334264984,138.85088789754545,104.6360241192747
 defend,628.74,629.08,119.05028451453438,122.83002287531514,113.42063513086072
 our,629.08,629.46,119.68894434917985,133.8978107545785,107.17989356717871
 island,629.46,629.78,119.40855948821743,137.4934046863238,102.64390223627645
" home,",629.78,630.12,106.1976750068531,133.90150662116835,83.254392164078
 to,630.28,631.08,87.1715549351502,89.48695449458714,82.53545636290075
 ride,631.08,631.38,91.06531902436369,112.28538386435531,76.94857443352126
 out,631.38,631.78,134.09640570169756,142.91736149101615,115.87285407166227
 the,631.78,632.0,133.15151411149296,134.49728662944486,129.69799096402903
 storm,632.0,632.4,144.26955997390806,224.8906900119031,110.33769148046304
 of,632.4,632.64,134.4776147349601,139.83052376483732,126.14226034819522
" war,",632.64,632.94,103.83260869783633,140.1650083135941,83.03787864300779
 and,632.94,633.98,99.1116912432848,252.50909440950767,83.5372969063589
 to,633.98,634.28,88.73846950452074,93.20982895577342,77.62463664197986
 outlive,634.28,634.74,93.09749251622189,102.03759649767096,79.28811913977698
 the,634.74,634.92,93.79807922691447,101.78771504034931,87.81737058396023
 menace,634.92,635.38,101.17493571536566,107.37879155714663,96.45193038992508
 of,635.38,635.52,108.1631486921052,117.32332813708025,102.73212831652783
" tyranny,",635.52,636.0,105.0876626172454,114.21498231375742,96.27262903016931
 if,636.7,637.26,89.73793845531725,94.77191208332202,84.70396482731246
" necessary,",637.26,637.68,104.90784658651104,118.68442272281166,88.00737067942089
 for,637.94,638.1,127.52359307688403,137.93235712384347,114.70476636676975
" years,",638.1,638.4,110.34080986591694,144.45870422378573,79.58387639419213
 if,640.1,640.66,87.4260249790818,89.70475101882606,84.67955534964409
" necessary,",640.66,641.04,84.40112202129804,87.6842049352382,78.26711617920671
 alone.,641.46,641.94,80.32263144812153,82.86679185044409,76.2422320848746
 At,643.62,644.18,,,
 any,644.18,644.34,119.49455218279216,143.27575690621651,100.13919887515208
" rate,",644.34,644.6,166.95724096847982,173.28329074130116,148.41530235996544
 that,644.68,644.8,101.54469386755916,163.5023466009784,83.05126806288817
 is,644.8,644.94,166.15101719660478,173.03688398743037,160.03929054866785
 what,644.94,645.12,157.11774363339612,171.74156275441467,138.57762024726725
 we,645.12,645.26,153.372640007445,159.94549924334086,142.55857014402437
 are,645.26,645.32,155.6866016174014,157.86524669794596,154.5356028054496
 going,645.32,645.42,150.92472136456016,155.62719410567564,144.37552302712464
 to,645.42,645.6,144.22807391196105,152.19409012099794,123.0089457965755
 try,645.6,645.8,133.569003331099,141.42735676836412,119.7337797330888
 to,645.8,645.98,130.9799483047691,135.5415708482282,122.60927526342189
 do.,645.98,646.24,108.01340605200912,128.75102171619497,87.12063443811682
 That,646.98,647.54,238.94719913136373,239.39288461948297,238.5015136432445
 is,647.54,647.76,143.94988007205424,162.18183776035957,102.28692566255214
 the,647.76,647.88,150.92457987985807,162.24285957029772,142.33803026867565
 resolve,647.88,648.18,144.00555558037834,156.58676003667446,114.43003233806674
 of,648.18,648.46,143.62858332339093,147.49148027048452,138.36754987404802
 His,648.46,648.6,141.57202076622448,142.56311826902547,140.06113918325147
 Majesty's,648.6,649.1,143.08610452061149,235.0547644480038,115.00995895839432
" government,",649.1,649.44,115.30291225056565,137.99209561220354,77.25988224639127
 every,649.78,650.54,112.19048534748032,121.5300058362491,91.51429528054373
 man,650.54,650.82,132.67380890161016,148.99106075597925,106.00243723681677
 of,650.82,651.0,87.51826812729942,102.69655240975085,79.23011150713997
 them.,651.0,651.16,78.9906588315081,81.4238883523665,77.31752715866291
 That,651.62,651.98,,,
 is,651.98,652.18,136.04170518644418,151.8120265659416,114.95050193899789
 the,652.18,652.3,143.28066328601247,151.78377147374866,136.41997523434648
 will,652.3,652.56,147.13141150772665,149.66256010148507,142.59849288376157
 of,652.56,652.64,146.77666183392515,148.66145287194922,144.71224747610933
 Parliament,652.64,653.06,132.31240304461605,143.40980683813532,117.91566431583712
 and,653.06,653.3,137.6724908841696,143.11946168958647,124.0491898770223
 the,653.3,653.42,136.75860632232812,138.95914590124607,133.14154704184867
 nation.,653.42,653.76,108.5448983587669,135.12863467756512,77.84604301597987
 The,654.04,654.6,,,
 British,654.6,654.86,109.35087886013415,136.50270223118068,88.10991086654582
 Empire,654.86,655.2,132.8661983201493,139.8012259069546,120.9482781738128
 and,655.2,655.6,127.91513623148253,131.76163509249557,119.71417614244376
 the,655.6,655.7,124.05549475192848,125.91815149995166,122.46022357302414
 French,655.7,655.92,121.2416094250143,127.0654531148469,112.79934115439939
" Republic,",655.92,656.38,139.55473720742123,263.5683679251095,115.38478950726592
 linked,656.7,657.48,129.11648300503504,244.55756433655444,90.33529337915807
 together,657.48,657.88,141.01348811203692,243.0527423342048,124.95909106373342
 in,657.88,658.36,128.28316215500004,132.7935862493915,124.47039729953029
 their,658.36,658.56,129.90791020540365,130.9764742157763,127.92320692962042
 cause,658.56,658.86,130.02254170295924,133.68416548301303,115.11889241767085
 and,658.86,659.52,122.8118198300743,135.0448676950868,102.53385830962465
 in,659.52,659.96,108.88133643426592,113.6049525805271,100.73596867710862
 their,659.96,660.18,107.58912250528651,110.25732153928935,106.05465963847618
" need,",660.18,660.54,107.10901642364145,111.02303017585342,101.93225290582708
 will,660.54,661.56,107.56057982021986,117.62079071406093,93.8014321783814
 defend,661.56,661.94,129.5263055733277,212.9901574542564,100.14238594448678
 to,661.94,662.24,149.01148756298215,163.2857661418952,124.1079198907387
 the,662.24,662.32,148.64603664212135,150.66496493810962,146.61613973844035
 death,662.32,662.6,141.38442952153648,154.10841186958206,120.35562796746511
 their,662.6,662.8,138.68338356880992,152.32845125654364,122.91877371266835
 native,662.8,663.16,135.73050982918824,140.03928419194278,123.69012330400079
" soil,",663.16,663.6,124.44158044407044,221.3464786243356,87.45859189339532
 aiding,663.88,664.54,106.58480344100262,114.84847643867421,87.22141780007216
 each,664.54,664.74,116.74739295625957,118.19205427306186,112.25383181734307
 other,664.74,665.08,111.68861720170861,125.81543356607109,93.3035753654426
 like,665.08,665.68,113.81677111434618,114.89083227258698,109.7933635464656
 good,665.68,665.92,104.3682164089391,118.16971538822477,85.91591340980557
 comrades,665.92,666.34,107.42622065226921,117.88081929339121,94.49621911054467
 to,666.34,666.68,139.7947678843017,220.16227691961458,105.57111929382397
 the,666.68,666.78,107.44744762733612,109.13142112838652,104.12042120983516
 utmost,666.78,667.1,110.11935153376594,114.79849383825257,105.44608767950056
 of,667.1,667.42,107.32495265323757,117.4581277674827,100.24055894165078
 their,667.42,667.56,108.83774771697735,114.61123688403778,103.65567402229185
 strength.,667.56,667.98,101.57130053484457,115.07875954276793,83.31747592766749
 We,668.22,668.86,,,
 shall,668.86,669.06,90.35361185214882,94.02955982071012,81.2087864273729
 go,669.06,669.22,97.22032029031386,102.07721149225866,89.52091847031697
 on,669.22,669.54,98.6467772000173,108.45897413854927,88.89057401725846
 to,669.54,669.64,104.96342864090097,108.17950245487499,99.59930619692035
 the,669.64,669.76,115.69354421081044,121.86388090576064,102.02226140959179
 end.,669.76,670.12,91.07342783237952,118.1779276433355,75.35157432111022
 We,670.76,671.4,242.43928011895875,244.37401107961995,239.82552976774443
 shall,671.4,671.58,94.64850894910347,106.10924475847632,87.39795918869929
 fight,671.58,671.94,102.49142690529847,107.76548865042834,96.72224997778929
 in,671.94,672.14,108.10604338627108,118.54234774695573,97.45891736894615
 France.,672.14,672.46,109.87965125989251,113.41347374037672,98.648426548636
 We,673.14,673.78,243.4576025991917,245.16395911102583,241.75124608735754
 shall,673.78,673.98,88.40605473377572,108.11443277351282,83.07960939960742
 fight,673.98,674.3,105.01863013439062,112.73528985825259,98.11321800415239
 on,674.3,674.48,109.79876625997034,114.09493909084743,95.74531134865552
 the,674.48,674.64,118.84992449087031,122.0839757341578,112.26910405060396
 seas,674.64,674.94,145.2162039681248,218.26446478286266,108.12819262925721
 and,674.94,675.18,114.2009935672612,121.18304272284223,96.71626263466612
 oceans.,675.18,675.56,113.22789024218879,120.97506800957375,105.91137778630943
 We,676.34,676.98,237.6596502443151,241.75500016963713,233.36033041798177
 shall,676.98,677.2,91.45368501423494,95.41097910466999,86.13210674271535
 fight,677.2,677.62,139.83758570315638,214.8946840708907,102.65974388544059
 with,677.62,678.22,130.70308647731107,131.04557548332195,130.3605974713002
 growing,678.22,678.64,112.16371790871003,135.04826244060226,83.3806425934212
 confidence,678.64,679.16,133.10241203615092,141.09674028399823,112.87567542819674
 and,679.16,679.6,132.36715356341955,139.6542707387465,121.224873152895
 growing,679.6,679.96,121.1061381167621,136.83696253762997,93.4629319620558
 strength,679.96,680.46,155.92135095062548,223.7977821304784,117.50215472124255
 in,680.46,680.8,149.99927013713813,166.18474980726657,125.87446333209145
 the,680.8,680.9,147.67490965529367,153.3306539162565,144.74259730109972
 air.,680.9,681.18,137.10079632494856,148.80680441924827,125.8449634999887
 We,682.26,682.9,,,
 shall,682.9,683.14,113.99802728759227,119.19587371596184,107.17995378372962
 defend,683.14,683.42,117.83429071343721,123.01119586766326,106.64706381158437
 our,683.42,683.74,130.34515464257527,140.7595905037039,109.8562413788031
" island,",683.74,684.16,108.66379277069423,150.55133997197674,81.53774782878449
 whatever,684.38,684.96,86.52405497202984,91.14908028482832,80.08401917954227
 the,684.96,685.28,109.42296554415167,119.54096627280616,90.6025801188438
 cost,685.28,685.58,115.73732025481006,122.81331634457744,108.03244320334191
 may,685.58,685.8,110.52703915683381,111.58016420328993,108.77775159738451
 be.,685.8,686.04,98.0491348847792,110.28149876116994,80.89187898787678
 We,686.34,686.98,,,
 shall,686.98,687.16,80.09430659203471,81.72604529588865,75.82464581747898
 fight,687.16,687.44,89.8888443158631,93.82121754501784,85.68081591457198
 on,687.44,687.64,92.38064196736102,94.73757292808354,90.80812667603806
 the,687.64,687.78,96.48934071495493,99.20309183060598,89.84540000348774
 beaches.,687.78,688.12,91.20370114689388,99.27755466300424,77.84285264267619
 We,688.12,689.16,99.67779808734952,103.9534484142195,95.77372998535989
 shall,689.16,689.36,,,
 fight,689.36,689.6,95.41908713988916,98.56977585531092,93.18435828797381
 on,689.6,689.84,,,
 the,689.84,690.02,95.89301300293569,97.57540168609239,90.90522720874682
 landing,690.02,690.32,97.57479976761697,102.95078908981435,92.54379027490508
 grounds.,690.32,690.82,99.71267525313864,106.17714810755882,94.49857536435023
 We,691.34,691.98,119.50686715611701,119.9429323542614,119.07080195797262
 shall,691.98,692.14,88.51741469629825,89.91079062287606,86.48868256402363
 fight,692.14,692.42,103.40596740025744,108.97263157550964,95.04903222844862
 in,692.42,692.62,109.3610620050824,112.95420547861477,101.5249869242239
 the,692.62,692.72,110.21183940045157,111.80303019740883,107.42538325749346
 fields,692.72,693.2,109.34899068019513,113.17167857871874,101.08722632413973
 and,693.2,694.1,109.0269464260319,113.75710895522059,99.17594904628791
 in,694.1,694.36,129.51082953402766,149.6049923840392,94.46357297957141
 the,694.36,694.46,152.30923749404536,154.7029503907263,150.5103035748781
 streets.,694.46,694.88,129.39275321092126,173.23723268656045,81.86579971946267
 We,695.08,695.6,,,
 shall,695.6,695.8,86.5156006195103,90.246127691509,78.92998116643038
 fight,695.8,696.08,95.16760628705684,103.72762075137042,90.36105479462452
 in,696.08,696.3,97.55640412034563,100.56179274636465,93.5115026484994
 the,696.3,696.4,102.81616807875946,103.88816777391304,100.75527704594896
 hills.,696.4,696.78,92.6136637181644,106.78721485477077,83.48090648985067
 We,697.42,698.06,,,
 shall,698.06,698.24,101.1294381276526,103.21510591562607,97.27748043897789
 never,698.24,698.52,146.25680926740682,177.9010400831792,124.85241073322487
 surrender.,698.52,699.02,151.5393424333765,201.91818063248797,117.23617777468783
 And,699.44,700.08,94.93758537613952,102.78530492565224,79.05922134111904
" if,",700.08,700.46,114.71547116243343,132.90511478054725,104.28611094998992
 which,700.5,701.56,83.87856913444654,84.65335135937045,83.11988861967761
 I,701.56,701.72,89.42494180849698,91.90674507106037,78.96665243205655
 do,701.72,702.0,97.50545020457787,104.14593484804516,86.42446338563848
 not,702.0,702.22,109.59244233793487,112.785160630018,105.88083557527709
 for,702.22,702.42,152.15775934505584,223.21539883423077,108.62651395868791
 a,702.42,702.56,118.7544580531684,119.75142550042989,118.07591383114094
 moment,702.56,702.88,110.45539408749131,121.1756269595053,100.50543365743557
" believe,",702.88,703.24,131.44206996602273,228.0834891713672,111.76964977785501
 this,704.08,704.72,171.48035518585297,252.2742015240458,105.4182742212777
 island,704.72,705.16,109.34129702875038,118.52419400237561,96.12408158285665
 or,705.16,705.6,108.87615667921571,118.32367029605635,82.03152409618738
 a,705.6,705.72,105.3994165738348,110.50231317070332,98.23959119158928
 large,705.72,706.02,109.26967698741744,114.78258671269451,104.60346857015132
 part,706.02,706.26,106.18161526188187,115.78756992480119,98.55086615560568
 of,706.26,706.56,105.0274633566864,113.7955032288232,94.94820068881181
 it,706.56,706.76,106.60196324231072,111.98614113730393,103.20068014251183
 were,706.76,707.24,,,
 subjugated,707.24,708.26,106.14630679334869,115.71151218974116,91.11497394417725
 and,708.26,708.44,107.35178654635511,115.29922618488371,97.73398599357863
" starving,",708.44,708.88,97.17078067356269,115.84365326173034,83.05476074615656
 then,709.22,710.14,83.8510365943029,86.06587196776553,81.59466173294977
 our,710.14,710.36,87.64588266357688,91.00008789196353,80.23207990471995
" empire,",710.36,710.94,95.85378330024493,98.08194081167676,91.63919750212946
 beyond,711.04,711.72,89.93416300117809,95.30009642116916,84.93550789415491
 the,711.72,712.1,98.40322632079348,103.64167850549491,92.41515755302648
" seas,",712.1,712.44,101.15455980407177,109.22470685421341,95.32837348314418
 armed,713.2,713.84,122.02879306104043,253.62029906269157,79.11971970528066
 and,713.84,714.26,95.20243580506333,99.75526818268584,81.1724778294178
 guarded,714.26,714.72,96.4583198271248,107.5336070467205,81.30775294670114
 by,714.72,715.04,93.46455214690153,103.8436257000984,81.56467424570751
 the,715.04,715.22,96.93628934333687,102.04527811214754,92.87498903393886
 British,715.22,715.48,100.42037316067136,116.7381805931262,87.11582296356399
" fleet,",715.48,715.86,103.81814713238828,117.37722882237979,81.85021764156372
 would,715.86,716.78,173.02945320619088,251.0523187297917,76.61176861071519
 carry,716.78,717.16,109.06647811083636,245.27284534411507,76.16797519682137
 on,717.16,717.5,105.65608267902499,109.6139296637514,100.26995113427085
 the,717.5,717.74,108.98277790650666,111.06259956788081,104.93974004414011
 struggle,717.74,718.02,107.21765815363938,111.15321617428084,99.26495783613706
" until,",718.02,719.14,95.97562475577865,110.8492149944987,76.95155587513408
 in,719.26,719.62,109.0942540002585,122.57650683740681,82.96325564687845
 God's,719.62,720.06,114.15367723737282,123.68900458690662,98.79480444582447
 good,720.06,720.26,119.01386899440891,119.8161019070372,118.21163608178061
" time,",720.26,720.66,153.40007622211758,218.4822847468177,116.17532355151272
 the,720.84,721.62,243.76856718646678,247.38286072366773,239.0134665201242
 new,721.62,721.84,96.58366663699545,121.34221610887575,84.92999082071348
" world,",721.84,722.58,144.69032488088897,167.85065675985786,94.29733044192848
 with,722.6,723.14,85.96211970476345,91.9194702253779,78.20469186904951
 all,723.14,723.34,110.07417105883174,120.11027890553888,91.59972486207174
 its,723.34,723.62,110.02120120207245,119.64685431012106,98.0760566600426
 power,723.62,724.02,106.43274674997133,110.22512416290881,101.25123384560546
 and,724.02,724.26,85.385362806071,99.31178582953515,75.28832944067564
" might,",724.26,724.52,146.5562223751118,148.10766730064094,144.41583756158803
 steps,724.68,725.32,,,
 forth,725.32,725.8,86.55673976969932,91.29645682264598,81.93854587673974
 to,725.8,726.08,80.05421145472042,83.3980172557362,77.29247646278709
 the,726.08,726.16,89.82312461462242,90.34825225594595,88.02287716211873
 rescue,726.16,726.58,86.43559319990007,90.70365992582023,77.89061423962914
 and,726.58,727.3,128.2934840341529,268.96605310785185,80.35083473507707
 the,727.3,727.46,87.77910841088556,90.74057112114257,80.44226679434168
 liberation,727.46,727.92,86.43500242552447,95.47699390438865,76.22387029817504
 of,727.92,728.4,88.21086867545122,99.33037467629119,78.94707635523211
 the,728.4,728.54,79.00030184065477,79.71872010244522,78.28188357886434
 old.,728.54,728.92,81.5116730063781,86.79937535573039,76.22513523360315
